Weather_Date,Store_ID,Temperature_C,Precipitation_mm,Weather_Condition,Batch_ID,Source_File
2024-01-13,S024,14.8,1.9,Dense Drizzle,api_weather_20260107_105448,api_weather.csv
2024-01-14,S024,14.6,1.1,Light Drizzle,api_weather_20260107_105448,api_weather.csv
2024-01-15,S024,14.1,1.7,Moderate Drizzle,api_weather_20260107_105448,api_weather.csv
2024-01-16,S024,14.0,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-01-17,S024,14.7,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-01-18,S024,15.3,0.2,Light Drizzle,api_weather_20260107_105448,api_weather.csv
2024-01-19,S024,14.9,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-01-20,S024,16.9,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-01-21,S024,18.7,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-01-22,S024,17.5,1.7,Moderate Drizzle,api_weather_20260107_105448,api_weather.csv
2024-01-23,S024,16.3,0.9,Light Drizzle,api_weather_20260107_105448,api_weather.csv
2024-01-24,S024,14.7,3.7,Moderate Drizzle,api_weather_20260107_105448,api_weather.csv
2024-01-25,S024,15.1,1.6,Moderate Drizzle,api_weather_20260107_105448,api_weather.csv
2024-01-26,S024,15.8,4.5,Slight Rain,api_weather_20260107_105448,api_weather.csv
2024-01-27,S024,15.6,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-01-28,S024,13.3,6.9,Slight Rain,api_weather_20260107_105448,api_weather.csv
2024-01-29,S024,12.7,8.5,Moderate Rain,api_weather_20260107_105448,api_weather.csv
2024-01-30,S024,12.6,4.4,Moderate Drizzle,api_weather_20260107_105448,api_weather.csv
2024-01-31,S024,10.8,3.5,Slight Rain,api_weather_20260107_105448,api_weather.csv
2024-02-01,S024,12.3,2.0,Moderate Drizzle,api_weather_20260107_105448,api_weather.csv
2024-02-02,S024,12.6,7.7,Moderate Rain,api_weather_20260107_105448,api_weather.csv
2024-02-03,S024,13.4,0.8,Light Drizzle,api_weather_20260107_105448,api_weather.csv
2024-02-04,S024,12.9,1.0,Moderate Drizzle,api_weather_20260107_105448,api_weather.csv
2024-02-05,S024,14.6,2.1,Moderate Drizzle,api_weather_20260107_105448,api_weather.csv
2024-02-06,S024,16.2,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-02-07,S024,14.6,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-02-08,S024,14.3,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-02-09,S024,14.5,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-02-10,S024,14.8,0.2,Light Drizzle,api_weather_20260107_105448,api_weather.csv
2024-02-11,S024,14.7,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-02-12,S024,16.7,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-02-13,S024,16.3,2.9,Moderate Drizzle,api_weather_20260107_105448,api_weather.csv
2024-02-14,S024,14.2,5.6,Slight Rain,api_weather_20260107_105448,api_weather.csv
2024-02-15,S024,13.2,7.6,Moderate Rain,api_weather_20260107_105448,api_weather.csv
2024-02-16,S024,13.2,6.6,Slight Rain,api_weather_20260107_105448,api_weather.csv
2024-02-17,S024,14.4,5.5,Slight Rain,api_weather_20260107_105448,api_weather.csv
2024-02-18,S024,14.8,2.1,Moderate Drizzle,api_weather_20260107_105448,api_weather.csv
2024-02-19,S024,16.1,0.1,Light Drizzle,api_weather_20260107_105448,api_weather.csv
2024-02-20,S024,15.0,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-02-21,S024,14.9,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-02-22,S024,15.2,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-02-23,S024,15.1,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-02-24,S024,15.7,0.9,Light Drizzle,api_weather_20260107_105448,api_weather.csv
2024-02-25,S024,14.6,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-02-26,S024,16.4,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-02-27,S024,15.8,0.4,Light Drizzle,api_weather_20260107_105448,api_weather.csv
2024-02-28,S024,16.2,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-02-29,S024,17.7,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-03-01,S024,19.1,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-03-02,S024,17.8,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-03-03,S024,16.8,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-03-04,S024,15.2,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-03-05,S024,17.6,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-03-06,S024,17.0,0.2,Light Drizzle,api_weather_20260107_105448,api_weather.csv
2024-03-07,S024,16.4,0.1,Light Drizzle,api_weather_20260107_105448,api_weather.csv
2024-03-08,S024,15.4,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-03-09,S024,16.0,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-03-10,S024,16.0,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-03-11,S024,16.3,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-03-12,S024,16.5,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-03-13,S024,16.9,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-03-14,S024,16.5,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-03-15,S024,15.9,0.0,Partly Cloudy,api_weather_20260107_105448,api_weather.csv
2024-03-16,S024,15.6,0.8,Moderate Drizzle,api_weather_20260107_105448,api_weather.csv
2024-03-17,S024,16.8,1.8,Dense Drizzle,api_weather_20260107_105448,api_weather.csv
2024-03-18,S024,15.8,11.8,Moderate Rain,api_weather_20260107_105448,api_weather.csv
2024-03-19,S024,16.8,1.1,Dense Drizzle,api_weather_20260107_105448,api_weather.csv
2024-03-20,S024,17.0,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-03-21,S024,16.0,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-03-22,S024,15.7,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-03-23,S024,15.2,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-03-24,S024,15.3,1.8,Slight Rain,api_weather_20260107_105448,api_weather.csv
2024-03-25,S024,15.7,0.0,Partly Cloudy,api_weather_20260107_105448,api_weather.csv
2024-03-26,S024,18.6,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-03-27,S024,20.7,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-03-28,S024,21.6,0.3,Light Drizzle,api_weather_20260107_105448,api_weather.csv
2024-03-29,S024,18.7,0.0,Partly Cloudy,api_weather_20260107_105448,api_weather.csv
2024-03-30,S024,19.3,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-03-31,S024,20.8,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-04-01,S024,20.9,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-04-02,S024,20.1,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-04-03,S024,19.9,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-04-04,S024,19.8,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-04-05,S024,19.0,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-04-06,S024,19.8,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-04-07,S024,20.1,0.0,Partly Cloudy,api_weather_20260107_105448,api_weather.csv
2024-04-08,S024,17.6,6.2,Slight Rain,api_weather_20260107_105448,api_weather.csv
2024-04-09,S024,18.2,1.5,Moderate Drizzle,api_weather_20260107_105448,api_weather.csv
2024-04-10,S024,18.6,0.1,Light Drizzle,api_weather_20260107_105448,api_weather.csv
2024-04-11,S024,18.5,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-04-12,S024,18.7,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-04-13,S024,19.9,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-04-14,S024,20.2,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-04-15,S024,20.7,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-04-16,S024,21.5,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-04-17,S024,26.2,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-04-18,S024,20.5,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-04-19,S024,18.8,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-04-20,S024,19.7,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-04-21,S024,19.5,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-04-22,S024,22.6,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-04-23,S024,28.0,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-04-24,S024,28.5,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-04-25,S024,21.3,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-04-26,S024,19.9,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-04-27,S024,19.5,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-04-28,S024,20.0,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-04-29,S024,20.0,0.0,Partly Cloudy,api_weather_20260107_105448,api_weather.csv
2024-04-30,S024,20.6,0.0,Partly Cloudy,api_weather_20260107_105448,api_weather.csv
2024-05-01,S024,20.6,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-05-02,S024,21.0,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-05-03,S024,20.7,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-05-04,S024,20.7,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-05-05,S024,19.8,0.6,Moderate Drizzle,api_weather_20260107_105448,api_weather.csv
2024-05-06,S024,20.0,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-05-07,S024,19.6,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-05-08,S024,20.4,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-05-09,S024,23.5,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-05-10,S024,21.9,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-05-11,S024,20.9,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-05-12,S024,20.7,0.6,Light Drizzle,api_weather_20260107_105448,api_weather.csv
2024-05-13,S024,21.0,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-05-14,S024,21.0,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-05-15,S024,20.8,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-05-16,S024,23.8,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-05-17,S024,26.3,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-05-18,S024,27.0,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-05-19,S024,27.9,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-05-20,S024,27.4,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-05-21,S024,26.1,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-05-22,S024,26.7,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-05-23,S024,24.3,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-05-24,S024,23.5,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-05-25,S024,23.5,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-05-26,S024,27.1,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-05-27,S024,23.2,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-05-28,S024,22.4,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-05-29,S024,22.1,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-05-30,S024,22.7,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-05-31,S024,26.8,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-06-01,S024,30.3,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-06-02,S024,26.9,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-06-03,S024,25.4,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-06-04,S024,25.3,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-06-05,S024,26.2,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-06-06,S024,27.4,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-06-07,S024,27.6,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-06-08,S024,25.7,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-06-09,S024,26.1,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-06-10,S024,25.4,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-06-11,S024,25.8,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-06-12,S024,27.2,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-06-13,S024,28.5,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-06-14,S024,29.5,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-06-15,S024,28.3,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-06-16,S024,26.9,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-06-17,S024,26.4,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-06-18,S024,26.5,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-06-19,S024,26.3,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-06-20,S024,26.5,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-06-21,S024,27.2,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-06-22,S024,27.8,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-06-23,S024,27.9,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-06-24,S024,27.5,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-06-25,S024,27.1,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-06-26,S024,27.3,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-06-27,S024,27.6,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-06-28,S024,27.9,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-06-29,S024,27.5,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-06-30,S024,27.9,0.0,Partly Cloudy,api_weather_20260107_105448,api_weather.csv
2024-07-01,S024,27.6,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-07-02,S024,27.3,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-07-03,S024,27.9,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-07-04,S024,27.4,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-07-05,S024,26.7,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-07-06,S024,27.4,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-07-07,S024,27.7,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-07-08,S024,28.0,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-07-09,S024,28.2,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-07-10,S024,28.4,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-07-11,S024,29.2,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-07-12,S024,29.1,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-07-13,S024,28.6,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-07-14,S024,28.9,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-07-15,S024,28.7,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-07-16,S024,27.6,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-07-17,S024,27.7,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-07-18,S024,27.8,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-07-19,S024,28.4,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-07-20,S024,29.4,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-07-21,S024,29.5,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-07-22,S024,29.6,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-07-23,S024,28.9,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-07-24,S024,28.9,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-07-25,S024,28.9,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-07-26,S024,29.4,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-07-27,S024,28.9,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-07-28,S024,29.1,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-07-29,S024,28.4,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-07-30,S024,28.5,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-07-31,S024,28.5,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-08-01,S024,28.3,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-08-02,S024,28.0,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-08-03,S024,27.4,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-08-04,S024,27.1,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-08-05,S024,27.0,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-08-06,S024,28.4,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-08-07,S024,29.0,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-08-08,S024,29.2,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-08-09,S024,28.3,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-08-10,S024,28.2,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-08-11,S024,28.9,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-08-12,S024,27.9,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-08-13,S024,27.9,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-08-14,S024,28.7,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-08-15,S024,28.6,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-08-16,S024,29.3,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-08-17,S024,29.3,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-08-18,S024,28.5,0.0,Partly Cloudy,api_weather_20260107_105448,api_weather.csv
2024-08-19,S024,27.9,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-08-20,S024,28.0,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-08-21,S024,28.7,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-08-22,S024,28.5,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-08-23,S024,28.5,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-08-24,S024,28.4,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-08-25,S024,28.4,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-08-26,S024,28.0,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-08-27,S024,27.5,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-08-28,S024,27.8,0.0,Partly Cloudy,api_weather_20260107_105448,api_weather.csv
2024-08-29,S024,28.0,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-08-30,S024,28.5,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-08-31,S024,28.5,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-09-01,S024,28.3,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-09-02,S024,28.4,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-09-03,S024,27.9,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-09-04,S024,28.4,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-09-05,S024,28.6,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-09-06,S024,28.7,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-09-07,S024,28.6,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-09-08,S024,28.7,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-09-09,S024,27.9,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-09-10,S024,28.6,0.0,Partly Cloudy,api_weather_20260107_105448,api_weather.csv
2024-09-11,S024,31.5,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-09-12,S024,28.5,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-09-13,S024,27.4,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-09-14,S024,27.9,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-09-15,S024,27.9,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-09-16,S024,27.1,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-09-17,S024,26.2,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-09-18,S024,25.9,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-09-19,S024,28.6,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-09-20,S024,27.9,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-09-21,S024,27.3,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-09-22,S024,26.4,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-09-23,S024,25.8,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-09-24,S024,25.5,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-09-25,S024,25.2,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-09-26,S024,24.5,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-09-27,S024,25.3,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-09-28,S024,25.4,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-09-29,S024,26.0,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-09-30,S024,26.4,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-10-01,S024,25.3,0.0,Partly Cloudy,api_weather_20260107_105448,api_weather.csv
2024-10-02,S024,24.8,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-10-03,S024,23.5,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-10-04,S024,22.9,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-10-05,S024,23.1,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-10-06,S024,23.0,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-10-07,S024,23.9,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-10-08,S024,24.8,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-10-09,S024,24.5,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-10-10,S024,24.2,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-10-11,S024,24.0,0.0,Clear,api_weather_20260107_105448,api_weather.csv
2024-10-12,S024,24.0,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-10-13,S024,24.9,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-10-14,S024,25.3,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-10-15,S024,24.4,0.1,Light Drizzle,api_weather_20260107_105448,api_weather.csv
2024-10-16,S024,24.1,0.1,Light Drizzle,api_weather_20260107_105448,api_weather.csv
2024-10-17,S024,24.6,0.1,Light Drizzle,api_weather_20260107_105448,api_weather.csv
2024-10-18,S024,24.4,0.0,Partly Cloudy,api_weather_20260107_105448,api_weather.csv
2024-10-19,S024,23.2,0.0,Partly Cloudy,api_weather_20260107_105448,api_weather.csv
2024-10-20,S024,23.3,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-10-21,S024,24.0,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-10-22,S024,23.3,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-10-23,S024,23.4,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-10-24,S024,23.0,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-10-25,S024,22.8,0.0,Partly Cloudy,api_weather_20260107_105448,api_weather.csv
2024-10-26,S024,23.0,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-10-27,S024,22.9,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-10-28,S024,22.9,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-10-29,S024,21.4,0.1,Light Drizzle,api_weather_20260107_105448,api_weather.csv
2024-10-30,S024,20.7,0.0,Partly Cloudy,api_weather_20260107_105448,api_weather.csv
2024-10-31,S024,20.9,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-11-01,S024,20.6,1.1,Dense Drizzle,api_weather_20260107_105448,api_weather.csv
2024-11-02,S024,19.4,0.5,Moderate Drizzle,api_weather_20260107_105448,api_weather.csv
2024-11-03,S024,20.0,0.4,Light Drizzle,api_weather_20260107_105448,api_weather.csv
2024-11-04,S024,21.3,0.6,Moderate Drizzle,api_weather_20260107_105448,api_weather.csv
2024-11-05,S024,20.1,0.6,Light Drizzle,api_weather_20260107_105448,api_weather.csv
2024-11-06,S024,20.6,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-11-07,S024,22.7,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-11-08,S024,21.9,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-11-09,S024,21.2,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-11-10,S024,20.1,2.8,Dense Drizzle,api_weather_20260107_105448,api_weather.csv
2024-11-11,S024,20.5,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-11-12,S024,20.3,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-11-13,S024,20.3,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-11-14,S024,21.4,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-11-15,S024,21.7,0.1,Light Drizzle,api_weather_20260107_105448,api_weather.csv
2024-11-16,S024,20.2,0.0,Mainly Clear,api_weather_20260107_105448,api_weather.csv
2024-11-17,S024,19.7,0.3,Light Drizzle,api_weather_20260107_105448,api_weather.csv
2024-11-18,S024,19.1,4.7,Moderate Drizzle,api_weather_20260107_105448,api_weather.csv
2024-11-19,S024,18.7,1.8,Moderate Drizzle,api_weather_20260107_105448,api_weather.csv
2024-11-20,S024,18.3,0.9,Light Drizzle,api_weather_20260107_105448,api_weather.csv
2024-11-21,S024,19.3,0.0,Overcast,api_weather_20260107_105448,api_weather.csv
2024-11-22,S024,19.7,0.0,Partly Cloudy,api_weather_20260107_105448,api_weather.csv
